,created_date,job_title,company,salary,address,time,link_description,min_salary,max_salary,salary_unit,position,level,city,district
1676,2023-08-01,Technical Manager,Công ty TNHH Lửa Á Châu,35 - 50 triệu,Hồ Chí Minh,Còn 19 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/technical-manager/361682.html?ta_source=JobSearchList_LinkDetail,35,50,million VND,OTHER,MANAGER,Hồ Chí Minh,
1677,2023-08-01,QC Manual - Upto $2000 - Tân Bình,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,"Tá»›i 2,000 USD",Hồ Chí Minh: Tân Bình,Còn 19 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qc-manual-upto-2000-tan-binh/1050562.html?ta_source=JobSearchList_LinkDetail,,"2,000",USD,QA_TESTER,UNKNOWN,Hồ Chí Minh, Tân Bình
1678,2023-08-01,Nodejs Developer (Thu Nhập 25-30 Triệu ),Công ty cổ phần Deepcare Việt Nam,Thoả thuận,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nodejs-developer-thu-nhap-25-30-trieu/1050023.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Thanh Xuân
1679,2023-08-01,UX/UI Intern,CÔNG TY CỔ PHẦN GIẢI PHÁP ATOM,Trên 4.6 triệu,Hồ Chí Minh: Quận 7,Còn 29 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ux-ui-intern/1050325.html?ta_source=JobSearchList_LinkDetail,4,6,million VND,UI_UX_DESIGNER,INTERN,Hồ Chí Minh, Quận 7
1680,2023-08-01,Business Analyst - Lương Upto 20M,Công ty cổ phần phần mềm REVOTECH,12 - 20 triệu,Hà Nội: Cầu Giấy,Còn 10 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst-luong-upto-20m/1050260.html?ta_source=JobSearchList_LinkDetail,12,20,million VND,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Cầu Giấy
1681,2023-08-01,Junior Devops/Cloud Engineer,Công ty CP Starfruit,Trên 9 triệu,Hà Nội: Cầu Giấy,Còn 4 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-devops-cloud-engineer/1049657.html?ta_source=JobSearchList_LinkDetail,9,9,million VND,DEVOPS_ENGINEER,JUNIOR,Hà Nội, Cầu Giấy
1682,2023-08-01,Business Analyst Biết Tiếng Nhật,Công ty TNHH Yopaz,Tới 40 triệu,Hà Nội: Thanh Xuân,Còn 20 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst-biet-tieng-nhat/1021128.html?ta_source=JobSearchList_LinkDetail,,40,million VND,DATA_ANALYST,UNKNOWN,Hà Nội, Thanh Xuân
1683,2023-08-01,Business Analyst,Công ty TNHH Mageplaza,Tới 15 triệu,Hà Nội: Hà Đông,Còn 10 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst/1048386.html?ta_source=JobSearchList_LinkDetail,,15,million VND,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Hà Đông
1684,2023-08-01,Lập Trình Viên Java Nghiệp Vụ Ngân Hà ng (20M-30M Net),CÔNG TY CỔ PHẦN PARALINE SOFTWARE,20 - 30 triệu,Hà Nội: Cầu Giấy,Còn 16 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-java-nghiep-vu-ngan-hang-20m-30m-net/376393.html?ta_source=JobSearchList_LinkDetail,20,30,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
1685,2023-08-01,"Giảng Viên Đà o Tạo Lập Trình (Java, JavaScript)",Học Viện Đà o Tạo Công Nghệ Rikkei,"Tá»›i 1,500 USD",Hà Nội: Nam Từ Liêm: Đà Nẵng: Cẩm Lệ: Hồ Chí Minh: Tân Bình,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/giang-vien-dao-tao-lap-trinh-java-javascript/937706.html?ta_source=JobSearchList_LinkDetail,,"1,500",USD,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Nam Từ Liêm
1686,2023-08-01,Nhân Viên Vận Hà nh & Quản Lý Chất Lượng Dịch Vụ,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Thoả thuận,Hà Nội: Đống Đa,Còn 8 ngà y để ứng tuyển,https://www.topcv.vn/brand/vnpay/tuyen-dung/nhan-vien-van-hanh-quan-ly-chat-luong-dich-vu-j1047486.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,MANAGER,Hà Nội, Đống Đa
1687,2023-08-01,Chuyên Viên Lập Trình - Software Dev,Công ty Cổ phần Tin học - Viễn thông Hà ng không,Tới 15 triệu,Hà Nội: Long Biên,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-software-dev/898879.html?ta_source=JobSearchList_LinkDetail,,15,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Long Biên
1688,2023-08-01,Trưởng Nhóm Lập Trình PHP,CTY CỔ PHẦN MYSPA,Thoả thuận,Hồ Chí Minh: Bình Thạnh,Còn 11 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-php/914891.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,LEAD,Hồ Chí Minh, Bình Thạnh
1689,2023-08-01,Product Owner,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,Thoả thuận,Hồ Chí Minh: Tân Bình,Còn 8 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/product-owner/1022690.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,PRODUCT OWNER,UNKNOWN,Hồ Chí Minh, Tân Bình
1690,2023-08-01,Java Developer (Fullstack),CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,"Tá»›i 2,000 USD",Hồ Chí Minh,Còn 8 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-developer-fullstack/1022859.html?ta_source=JobSearchList_LinkDetail,,"2,000",USD,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh,
1691,2023-08-01,Intern User Acquisition Marketing For Mobile App,Công ty Cổ phần Ahiho,Thoả thuận,Hà Nội: Nam Từ Liêm,Còn 8 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/intern-user-acquisition-marketing-for-mobile-app/1046796.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MOBILE_DEVELOPER,INTERN,Hà Nội, Nam Từ Liêm
1692,2023-08-01,Financial Controller,CÔNG TY TNHH CLOUD ACE,Thoả thuận,Hồ Chí Minh: Quận 4,Còn 18 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/financial-controller/994100.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Quận 4
1693,2023-08-01,Junior Cloud Engineer,CÔNG TY TNHH CLOUD ACE,Thoả thuận,Hà Nội: Cầu Giấy,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-cloud-engineer/1020829.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,DEVOPS_ENGINEER,JUNIOR,Hà Nội, Cầu Giấy
1694,2023-08-01,Java Developer,CÔNG TY TNHH CÔNG NGHỆ VIHAT,10 - 45 triệu,Hồ Chí Minh: Thủ Đức,Còn 9 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-developer/946290.html?ta_source=JobSearchList_LinkDetail,10,45,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Thủ Đức
1695,2023-08-01,PHP Developer (Fresher),Công ty Cổ phần Phần mềm Vitex Việt Nam,Tới 20 triệu,Hà Nội,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/php-developer-fresher/889828.html?ta_source=JobSearchList_LinkDetail,,20,million VND,SOFTWARE_ENGINEER,FRESHER,Hà Nội,
1696,2023-08-01,Fresher Ba,Công ty Cổ phần Phần mềm Vitex Việt Nam,Tới 15 triệu,Hà Nội,Còn 12 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/fresher-ba/928133.html?ta_source=JobSearchList_LinkDetail,,15,million VND,BUSINESS_ANALYST,FRESHER,Hà Nội,
1697,2023-08-01,Nhân Viên IT Helpdesk,Công ty CP Thế giới Di Động,Thoả thuận,Hồ Chí Minh: Thủ Đức,Còn 23 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-it-helpdesk/1044863.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,IT_SUPPORT,UNKNOWN,Hồ Chí Minh, Thủ Đức
1698,2023-08-01,Java Fullstack Developer,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,Tới 48 triệu,Hồ Chí Minh: Tân Bình,Còn 9 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/java-fullstack-developer/1018976.html?ta_source=JobSearchList_LinkDetail,,48,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Tân Bình
1699,2023-08-01,Nhân Viên Quản Trị Mạng,BỆNH VIỆN ĐA KHOA HỒNG NGỌC PHÚC TRƯỜNG MINH,Thoả thuận,Hà Nội: Nam Từ Liêm,Còn 3 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-quan-tri-mang/798781.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hà Nội, Nam Từ Liêm
1700,2023-08-01,Project Manager,NetNam Corp,Trên 24 triệu,Hà Nội: Cầu Giấy,Còn 9 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/project-manager/1058639.html?ta_source=JobSearchList_LinkDetail,24,24,million VND,PROJECT_MANAGER,MANAGER,Hà Nội, Cầu Giấy
1701,2023-08-01,Iot Engineer,Nichietsu,Thoả thuận,Hồ Chí Minh: Bình Thạnh,Còn 15 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/iot-engineer/1058625.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Bình Thạnh
1702,2023-08-01,Automation Tester,TP&P Technology Co. Ltd.,Tới 35 triệu,Hà Nội: Cầu Giấy,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/automation-tester/1058345.html?ta_source=JobSearchList_LinkDetail,,35,million VND,QA_TESTER,UNKNOWN,Hà Nội, Cầu Giấy
1703,2023-08-01,"Nhân Viên IT (Tại Thuận Thà nh, Bắc Ninh)",Công ty Cổ phần Môi trường Thuận Thà nh,Thoả thuận,Bắc Ninh: Thuận Thà nh,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-it-tai-thuan-thanh-bac-ninh/1058601.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Bắc Ninh, Thuận Thà nh
1704,2023-08-01,"Servicenow Developer (Angularjs, JavaScript)",Công ty TNHH Phần mềm DTS Việt Nam,Tới 25 triệu,Hà Nội: Ba Đình,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/servicenow-developer-angularjs-javascript/909211.html?ta_source=JobSearchList_LinkDetail,,25,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Ba Đình
1705,2023-08-01,Sap Abap Developer (Senior Staff),Công ty TNHH Phần mềm DTS Việt Nam,Tới 35 triệu,Hà Nội: Ba Đình,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/sap-abap-developer-senior-staff/405915.html?ta_source=JobSearchList_LinkDetail,,35,million VND,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Ba Đình
1706,2023-08-01,Nhân Viên Triển Khai ERP - Odoo,CÔNG TY TNHH ĐỐI TÁC CÔNG NGHỆ THÔNG TIN SÀI GÒN,Thoả thuận,Hồ Chí Minh: Quận 12,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-erp-odoo/1058335.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Quận 12
1707,2023-08-01,Nhân Viên Kĩ Thuật Thu Nhập 6- 10 Triệu/Tháng,CÔNG TY CỔ PHẦN GIẢI PHÁP HACODE,6 - 10 triệu,Hà Nội: Cầu Giấy,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ki-thuat-thu-nhap-6-10-trieu-thang/786153.html?ta_source=JobSearchList_LinkDetail,6,10,million VND,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
1708,2023-08-01,"Senior Nodejs Developer (5+ Yoe) Phát Triển Product Domain Về HR Cho Khách Hà ng Úc (Tiếng Anh Trôi Chảy, Có Kinh Nghiệm Code React Là Lợi Thế)",CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,"Tá»›i 2,500 USD",Hà Nội: Từ Liêm,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-nodejs-developer-5-yoe-phat-trien-product-domain-ve-hr-cho-khach-hang-uc-tieng-anh-troi-chay-co-kinh-nghiem-code-react-la-loi-the/1058538.html?ta_source=JobSearchList_LinkDetail,,"2,500",USD,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Từ Liêm
1709,2023-08-01,Senior Fullstack Developer (Nodejs & React) Phát Triển Product Domain HR Cho Khách Hà ng Úc (Tiếng Anh Giao Tiếp Tốt),CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,"Tá»›i 2,500 USD",Hà Nội: Từ Liêm,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-fullstack-developer-nodejs-react-phat-trien-product-domain-hr-cho-khach-hang-uc-tieng-anh-giao-tiep-tot/1058518.html?ta_source=JobSearchList_LinkDetail,,"2,500",USD,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Từ Liêm
1710,2023-08-01,Lập Trình Viên Mobile Developer (Flutter/React Native),CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ THUẬN THÀNH,Thoả thuận,Hà Nội: Thanh Xuân,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-mobile-developer-flutter-react-native/1058380.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Thanh Xuân
1711,2023-08-01,UI/UX Designer,CÔNG TY TNHH PHẦN MỀM FPT,Thoả thuận,Hà Nội: Thạch Thất: Hồ Chí Minh: Quận 7: Đà Nẵng,Còn 152 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ui-ux-designer/191698.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,UI_UX_DESIGNER,UNKNOWN,Hà Nội, Thạch Thất
1712,2023-08-01,Kỹ Sư Cầu Nối (Brse) Tại Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMELA VIỆT NAM,"Tá»›i 3,000 USD",Hà Nội: Nam Từ Liêm,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse-tai-ha-noi/982325.html?ta_source=JobSearchList_LinkDetail,,"3,000",USD,OTHER,UNKNOWN,Hà Nội, Nam Từ Liêm
1713,2023-08-01,Nhân Viên Kỹ Thuật Công Nghệ Thông Tin,CÔNG TY TNHH MYGEAR,8 - 12 triệu,Hồ Chí Minh: Quận 10,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-cong-nghe-thong-tin/1057994.html?ta_source=JobSearchList_LinkDetail,8,12,million VND,OTHER,UNKNOWN,Hồ Chí Minh, Quận 10
1714,2023-08-01,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu,Công Ty TNHH LG CNS VIỆT NAM,Tới 40 triệu,Hà Nội: Nam Từ Liêm,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/brand/lgcns/tuyen-dung/chuyen-vien-quan-tri-co-so-du-lieu-j1058418.html?ta_source=JobSearchList_LinkDetail,,40,million VND,OTHER,UNKNOWN,Hà Nội, Nam Từ Liêm
1715,2023-08-01,Tester (Manual + Automation),Công ty CP Savvycom,Tới 35 triệu,Hà Nội: Cầu Giấy,Còn 31 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/tester-manual-automation/757925.html?ta_source=JobSearchList_LinkDetail,,35,million VND,QA_TESTER,UNKNOWN,Hà Nội, Cầu Giấy
1716,2023-08-01,Mobile Tech Lead,Công ty CP Savvycom,Tới 60 triệu,Hà Nội: Cầu Giấy,Còn 61 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/mobile-tech-lead/918524.html?ta_source=JobSearchList_LinkDetail,,60,million VND,MOBILE_DEVELOPER,LEAD,Hà Nội, Cầu Giấy
1717,2023-08-01,Senior Tester,Công ty CP Savvycom,Tới 40 triệu,Hà Nội: Cầu Giấy,Còn 31 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-tester/934050.html?ta_source=JobSearchList_LinkDetail,,40,million VND,QA_TESTER,SENIOR,Hà Nội, Cầu Giấy
1718,2023-08-01,Senior Backend .Net Developer,Công ty CP Savvycom,Tới 60 triệu,Hà Nội: Cầu Giấy,Còn 61 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-backend-net-developer/935164.html?ta_source=JobSearchList_LinkDetail,,60,million VND,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Cầu Giấy
1719,2023-08-01,Reactjs Developer,Công ty CP Savvycom,Tới 60 triệu,Hà Nội: Cầu Giấy,Còn 61 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/reactjs-developer/1004695.html?ta_source=JobSearchList_LinkDetail,,60,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
1720,2023-08-01,Lập Trình Viên PHP (Laravel/Codeigniter) - Từ 3 Năm Kinh Nghiệm - Lương 18-25Tr + Hoa Hồng Dự Án,Công ty TNHH Đầu tư và công nghệ Hoà ng Vũ,18 - 25 triệu,Hà Nội: Cầu Giấy,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-php-laravel-codeigniter-tu-3-nam-kinh-nghiem-luong-18-25tr-hoa-hong-du-an/1057431.html?ta_source=JobSearchList_LinkDetail,18,25,million VND,SOFTWARE_ENGINEER,MIDDLE,Hà Nội, Cầu Giấy
1721,2023-08-01,Thực Tập Sinh Developer,Công ty TNHH Peasoft Việt Nam,Trên 5 triệu,Hà Nội: Nam Từ Liêm,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-developer/1057021.html?ta_source=JobSearchList_LinkDetail,5,5,million VND,SOFTWARE_ENGINEER,INTERN,Hà Nội, Nam Từ Liêm
1722,2023-08-01,TTS Unity Developer (Gabros Studio),Công ty Cổ phần Appota,Thoả thuận,Hà Nội: Ba Đình,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/tts-unity-developer-gabros-studio/1058128.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Ba Đình
1723,2023-08-01,Senior Java Software Engineer (600 - 2000 $),"Toshiba Software Development (Vietnam) Co., Ltd.",Thoả thuận,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-java-software-engineer-600-2000/223672.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hà Nội,
1724,2023-08-01,Nhân Viên Content Marketing,Công Ty Cổ Phần IGB,7 - 10 triệu,Hà Nội: Cầu Giấy,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-content-marketing/1031708.html?ta_source=JobSearchList_LinkDetail,7,10,million VND,MARKETING,UNKNOWN,Hà Nội, Cầu Giấy
1725,2023-08-01,"Nhân Viên Cắt, Dựng Video",Công Ty Cổ Phần IGB,Tới 13 triệu,Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-cat-dung-video/1024140.html?ta_source=JobSearchList_LinkDetail,,13,million VND,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
1726,2023-08-01,Linux Kernel Engineer (Salary 12M To 25M),"Toshiba Software Development (Vietnam) Co., Ltd.",12 - 25 triệu,Hà Nội: Ba Đình,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/linux-kernel-engineer-salary-12m-to-25m/1058377.html?ta_source=JobSearchList_LinkDetail,12,25,million VND,UI_UX_DESIGNER,UNKNOWN,Hà Nội, Ba Đình
1727,2023-08-01,QA Manager,VĂN PHÒNG ĐẠI DIỆN STYL SOLUTIONS PTE. LTD. TẠI THÀNH PHỐ HỒ CHÍ MINH,Thoả thuận,Hồ Chí Minh: Quận 2,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qa-manager/1056416.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,QA_TESTER,MANAGER,Hồ Chí Minh, Quận 2
1728,2023-08-01,Chuyên Viên Phần Mềm,Công ty cổ phần thương mại dịch vụ Thiên Nam Hòa,Trên 13 triệu,Hồ Chí Minh: Quận 10,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-phan-mem/1028765.html?ta_source=JobSearchList_LinkDetail,13,13,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Quận 10
1729,2023-08-01,Nhân Viên IT,Công Ty TNHH Tỷ Hùng,Thoả thuận,Hồ Chí Minh: Bình Tân,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-it/1057795.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Bình Tân
1730,2023-08-01,IT Comtor,Công ty cổ phần Ekoios,Thoả thuận,Hà Nội,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-comtor/346871.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hà Nội,
1731,2023-08-01,QC Engineer - Up To 1500,PAPAYA INSURTECH,"Tá»›i 1,500 USD",Hồ Chí Minh: Bình Thạnh,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/qc-engineer-up-to-1500/1058323.html?ta_source=JobSearchList_LinkDetail,,"1,500",USD,QA_TESTER,UNKNOWN,Hồ Chí Minh, Bình Thạnh
1732,2023-08-01,Thực Tập Sinh Reactjs,"CÔNG TY Cá»"" PHẦN CÔNG NGHỆ VÀ THÆ¯Æ NG MẠI TEKTRA",Trên 2 triệu,Hà Nội: Nam Từ Liêm,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-reactjs/817699.html?ta_source=JobSearchList_LinkDetail,2,2,million VND,OTHER,INTERN,Hà Nội, Nam Từ Liêm
1733,2023-08-01,Senior PR,Công ty Cổ phần giải pháp Công nghệ Gadget,10 - 15 triệu,Hà Nội: Hà Đông,Còn 21 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-pr/1034145.html?ta_source=JobSearchList_LinkDetail,10,15,million VND,OTHER,SENIOR,Hà Nội, Hà Đông
1734,2023-08-01,Senior Digital Marketing,Công ty Cổ phần giải pháp Công nghệ Gadget,Thoả thuận,"Hà Nội: Hà Đông, Tây Hồ",Còn 28 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-digital-marketing/1034162.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MARKETING,SENIOR,Hà Nội," Hà Đông, Tây Hồ"
1735,2023-08-01,Junior Tester,CTCP Phần mềm SOFTMART,8 - 15 triệu,Hà Nội: Đống Đa,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-tester/1058179.html?ta_source=JobSearchList_LinkDetail,8,15,million VND,QA_TESTER,JUNIOR,Hà Nội, Đống Đa
1736,2023-08-01,Business Analyst/Phân Tích Nghiệp Vụ (2 Năm Kinh Nghiệm Trở Lên),Ngân hà ng xây dựng Việt Nam,Thoả thuận,Hà Nội: Hoà n Kiếm: Hồ Chí Minh: Quận 1,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst-phan-tich-nghiep-vu-2-nam-kinh-nghiem-tro-len/1058163.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,MIDDLE,Hà Nội, Hoà n Kiếm
1737,2023-08-01,Senior Vuejs Developer (Remote Hybrid),"Bigtree Technology and Consulting Vietnam Co., Ltd.","Tá»›i 2,300 USD",Hà Nội: Ba Đình,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-vuejs-developer-remote-hybrid/1058135.html?ta_source=JobSearchList_LinkDetail,,"2,300",USD,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Ba Đình
1738,2023-08-01,Android Developer (Salary Up To 2000$),CÔNG TY TNHH STEPMEDIA SOFTWARE VIỆT NAM,"Tá»›i 2,000 USD",Hồ Chí Minh: Tân Bình,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/android-developer-salary-up-to-2000/1033112.html?ta_source=JobSearchList_LinkDetail,,"2,000",USD,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Tân Bình
1739,2023-08-01,Senior Python Developer (Remote Hybrid),"Bigtree Technology and Consulting Vietnam Co., Ltd.","Tá»›i 2,300 USD",Hà Nội: Ba Đình,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-python-developer-remote-hybrid/1058117.html?ta_source=JobSearchList_LinkDetail,,"2,300",USD,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Ba Đình
1740,2023-08-01,Senior Java Developer (Remote Hybrid),"Bigtree Technology and Consulting Vietnam Co., Ltd.","Tá»›i 2,300 USD",Hà Nội: Ba Đình,Còn 2 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-java-developer-remote-hybrid/1058122.html?ta_source=JobSearchList_LinkDetail,,"2,300",USD,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Ba Đình
1741,2023-08-01,System Admin - Quản Trị Hệ Thống (13-17 Tháng Lương/Năm),"ICOMM TECH.,JSC",Tới 40 triệu,Hà Nội,Còn 14 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/system-admin-quan-tri-he-thong-13-17-thang-luong-nam/956395.html?ta_source=JobSearchList_LinkDetail,,40,million VND,OTHER,UNKNOWN,Hà Nội,
1742,2023-08-01,Kỹ Sư Phần Mềm - Chuyên Viên IT - Công Nghệ Thông Tin,CÔNG TY TNHH DACO,7 - 12 triệu,Hà Nội: Thanh Trì,Còn 1 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-su-phan-mem-chuyen-vien-it-cong-nghe-thong-tin/823980.html?ta_source=JobSearchList_LinkDetail,7,12,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Thanh Trì
